id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CG0301,Boundji,Boundji,boundji-cg0301,CG0301,-0.879,15.291
CG0302,Loukolela,Loukolela,loukolela-cg0302,CG0302,-0.376,17.193
CG0303,Makoua,Makoua,makoua-cg0303,CG0303,0.113,15.579
CG0304,Mossaka,Mossaka,mossaka-cg0304,CG0304,-0.706,16.662
CG0305,Ngoko,Ngoko,ngoko-cg0305,CG0305,-0.63,15.267
CG0306,Ntokou,Ntokou,ntokou-cg0306,CG0306,0.089,16.111
CG0307,Owando,Owando,owando-cg0307,CG0307,-0.518,15.886
CG0308,Oyo,Oyo,oyo-cg0308,CG0308,-1.041,15.97
CG0309,Tchikapika,Tchikapika,tchikapika-cg0309,CG0309,-1.168,16.316
